,Unnamed: 0,FileName,XMin,XMax,YMin,YMax,ClassName,img_id
3561,3561,351_7ed6d18901_o.jpg,0.170898,0.210938,0.289051,0.4408760000000001,Person,885f19b2bfac2aab
3562,3562,351_7ed6d18901_o.jpg,0.231445,0.292969,0.287591,0.5445260000000001,Person,885f19b2bfac2aab
3563,3563,351_7ed6d18901_o.jpg,0.269531,0.363281,0.275912,0.648175,Person,885f19b2bfac2aab
3564,3564,351_7ed6d18901_o.jpg,0.356445,0.481445,0.416058,0.705109,Person,885f19b2bfac2aab
3565,3565,351_7ed6d18901_o.jpg,0.412109,0.5097659999999999,0.388321,0.5445260000000001,Person,885f19b2bfac2aab
3566,3566,351_7ed6d18901_o.jpg,0.4375,0.4775390000000001,0.283212,0.439416,Person,885f19b2bfac2aab
3567,3567,351_7ed6d18901_o.jpg,0.4462890000000001,0.501953,0.345985,0.439416,Person,885f19b2bfac2aab
3568,3568,351_7ed6d18901_o.jpg,0.450195,0.576172,0.445255,0.745985,Person,885f19b2bfac2aab
3569,3569,351_7ed6d18901_o.jpg,0.498047,0.529297,0.29927,0.413139,Person,885f19b2bfac2aab
3570,3570,351_7ed6d18901_o.jpg,0.517578,0.548828,0.388321,0.522628,Person,885f19b2bfac2aab
3571,3571,351_7ed6d18901_o.jpg,0.538086,0.576172,0.359124,0.448175,Person,885f19b2bfac2aab
3572,3572,351_7ed6d18901_o.jpg,0.540039,0.560547,0.306569,0.39708,Person,885f19b2bfac2aab
3573,3573,351_7ed6d18901_o.jpg,0.548828,0.6289060000000001,0.405839,0.60292,Person,885f19b2bfac2aab
3574,3574,351_7ed6d18901_o.jpg,0.567383,0.631836,0.367883,0.4613140000000001,Person,885f19b2bfac2aab
3575,3575,351_7ed6d18901_o.jpg,0.576172,0.624023,0.284672,0.455474,Person,885f19b2bfac2aab
3576,3576,351_7ed6d18901_o.jpg,0.579102,0.710938,0.474453,0.794161,Person,885f19b2bfac2aab
3577,3577,351_7ed6d18901_o.jpg,0.588867,0.631836,0.278832,0.359124,Person,885f19b2bfac2aab
3578,3578,351_7ed6d18901_o.jpg,0.632812,0.6914060000000001,0.373723,0.480292,Person,885f19b2bfac2aab
3579,3579,351_7ed6d18901_o.jpg,0.655273,0.679688,0.308029,0.370803,Person,885f19b2bfac2aab
3580,3580,351_7ed6d18901_o.jpg,0.65625,0.741211,0.421898,0.6846720000000001,Person,885f19b2bfac2aab
3581,3581,351_7ed6d18901_o.jpg,0.706055,0.72168,0.325547,0.353285,Person,885f19b2bfac2aab
3582,3582,351_7ed6d18901_o.jpg,0.709961,0.734375,0.344526,0.394161,Person,885f19b2bfac2aab
3583,3583,351_7ed6d18901_o.jpg,0.710938,0.762695,0.383942,0.471533,Person,885f19b2bfac2aab
3584,3584,351_7ed6d18901_o.jpg,0.7382810000000001,0.835938,0.40146,0.667153,Person,885f19b2bfac2aab
3585,3585,351_7ed6d18901_o.jpg,0.766602,0.793945,0.362044,0.405839,Person,885f19b2bfac2aab
3586,3586,351_7ed6d18901_o.jpg,0.78418,0.8310549999999999,0.370803,0.483212,Person,885f19b2bfac2aab
3587,3587,351_7ed6d18901_o.jpg,0.817383,0.8652340000000001,0.420438,0.525547,Person,885f19b2bfac2aab
3588,3588,351_7ed6d18901_o.jpg,0.8193360000000001,0.854492,0.331387,0.432117,Person,885f19b2bfac2aab
3589,3589,351_7ed6d18901_o.jpg,0.835938,0.945312,0.4175180000000001,0.738686,Person,885f19b2bfac2aab
3590,3590,351_7ed6d18901_o.jpg,0.854492,0.90332,0.424818,0.491971,Person,885f19b2bfac2aab
3591,3591,351_7ed6d18901_o.jpg,0.8769530000000001,0.999023,0.427737,0.891971,Person,885f19b2bfac2aab
3592,3592,351_7ed6d18901_o.jpg,0.904297,0.949219,0.291971,0.421898,Person,885f19b2bfac2aab
3593,3593,352_853619c8ee_o.jpg,0.03125,0.821875,0.147004,0.959738,Mobile phone,28b2b34d570dabdb
3594,3594,352_b16f70ce04_o.jpg,0.0475,0.863333,0.029375,0.985,Mobile phone,83c201bc9113c755
3595,3595,352_c6ebd0e6e8_o.jpg,0.12758,0.61257,0.604375,0.795,Mobile phone,00115506f32aa051
3596,3596,352_d31e1df9ca_o.jpg,0.0,0.97375,0.206542,0.8037380000000001,Car,1ebf5d3ea7f5ae46
3597,3597,353_318935d09c_o.jpg,0.1525,0.49875,0.806667,0.999167,Car,15bdda414350241a
3598,3598,353_318935d09c_o.jpg,0.900625,0.946875,0.813333,0.855,Car,15bdda414350241a
3599,3599,353_3eae839fb9_o.jpg,0.276144,0.694444,0.076797,0.908497,Mobile phone,72ecc2d04ea3f701
3600,3600,353_9ca7b127cf_o.jpg,0.47,0.5725,0.570621,0.829567,Mobile phone,98cef62d78a22844
3601,3601,353_9ca7b127cf_o.jpg,0.248125,0.534375,0.0,0.817326,Mobile phone,98cef62d78a22844
3602,3602,353_ce746a661a_o.jpg,0.0,0.104375,0.021576,0.4212010000000001,Person,55aa2b4338889bfa
3603,3603,353_ce746a661a_o.jpg,0.290625,0.325,0.058161,0.207317,Person,55aa2b4338889bfa
3604,3604,353_ce746a661a_o.jpg,0.599375,0.64125,0.047842,0.188555,Person,55aa2b4338889bfa
3605,3605,353_ce746a661a_o.jpg,0.67875,0.7225,0.047842,0.182927,Person,55aa2b4338889bfa
3606,3606,353_ce746a661a_o.jpg,0.960625,0.9925,0.015009,0.144465,Person,55aa2b4338889bfa
3607,3607,353_ce746a661a_o.jpg,0.0,0.044375,0.0,0.027205,Car,55aa2b4338889bfa
3608,3608,353_ce746a661a_o.jpg,0.0875,0.999375,0.0,0.234522,Car,55aa2b4338889bfa
3609,3609,353_ce746a661a_o.jpg,0.335,0.695,0.276735,0.668856,Car,55aa2b4338889bfa
3610,3610,353_dfd329c2f4_o.jpg,0.0,0.999375,0.059167,0.879167,Car,6ffb71cd45995ca8
3611,3611,354_68691a450f_o.jpg,0.135,0.84375,0.114497,0.995383,Person,5c279a726b49323e
3612,3612,354_68691a450f_o.jpg,0.109375,0.91875,0.311173,0.965836,Guitar,5c279a726b49323e
3613,3613,354_88b279f82c_o.jpg,0.031875,0.08875,0.585833,0.754167,Person,346a2b26c11f0db1
3614,3614,354_88b279f82c_o.jpg,0.0575,0.0825,0.485833,0.6025,Person,346a2b26c11f0db1
3615,3615,354_88b279f82c_o.jpg,0.104375,0.17,0.485833,0.715,Person,346a2b26c11f0db1
3616,3616,354_88b279f82c_o.jpg,0.1575,0.185625,0.505833,0.6425,Person,346a2b26c11f0db1
3617,3617,354_88b279f82c_o.jpg,0.16125,0.230625,0.4975,0.705833,Person,346a2b26c11f0db1
3618,3618,354_88b279f82c_o.jpg,0.63375,0.67375,0.516667,0.644167,Person,346a2b26c11f0db1
3619,3619,354_88b279f82c_o.jpg,0.14375,0.886875,0.506667,0.936667,Car,346a2b26c11f0db1
3620,3620,354_89aba80163_o.jpg,0.104375,0.489375,0.275885,0.963303,Person,083e404ed55adbd7
3621,3621,354_89aba80163_o.jpg,0.48125,0.78,0.28637,0.977064,Person,083e404ed55adbd7
3622,3622,354_8a090d3a10_o.jpg,0.210417,0.645833,0.3375,0.998438,Person,04e69d88184f5b8a
3623,3623,354_8a090d3a10_o.jpg,0.485417,0.997917,0.29375,0.998438,Person,04e69d88184f5b8a
3624,3624,354_9166da9a08_o.jpg,0.242496,0.734597,0.115625,0.735,Mobile phone,dfa3fa2cc1d3e896
3625,3625,354_b8215fcbcc_o.jpg,0.030625,0.935,0.14183099999999998,0.90754,Car,815f39b619dd8c16
3626,3626,354_b8215fcbcc_o.jpg,0.56375,0.999375,0.211849,0.6077199999999999,Car,815f39b619dd8c16
3627,3627,354_b8215fcbcc_o.jpg,0.741875,0.999375,0.248654,0.348294,Car,815f39b619dd8c16
3628,3628,354_db37454186_o.jpg,0.01,0.041875,0.751185,0.790284,Car,f840ce42b493ed1d
3629,3629,354_db37454186_o.jpg,0.0625,0.3125,0.722749,0.8317540000000001,Car,f840ce42b493ed1d
3630,3630,354_db37454186_o.jpg,0.06625,0.16125,0.722749,0.8270139999999999,Car,f840ce42b493ed1d
3631,3631,354_db37454186_o.jpg,0.181875,0.22,0.7440760000000001,0.780806,Car,f840ce42b493ed1d
3632,3632,354_db37454186_o.jpg,0.245625,0.31,0.734597,0.8199049999999999,Car,f840ce42b493ed1d
3633,3633,354_db37454186_o.jpg,0.41875,0.5325,0.727488,0.8637440000000001,Car,f840ce42b493ed1d
3634,3634,355_53041a77a1_o.jpg,0.2975,0.691667,0.15375,0.864375,Mobile phone,0be8de20a2fcc635
3635,3635,355_b2a6f9cf62_o.jpg,0.549375,0.751875,0.3639,0.8658299999999999,Mobile phone,ec9b5afa9aa0234f
3636,3636,355_b2a6f9cf62_o.jpg,0.005,0.22,0.414093,0.930502,Mobile phone,ec9b5afa9aa0234f
3637,3637,355_b2a6f9cf62_o.jpg,0.755625,0.99125,0.376448,0.934363,Mobile phone,ec9b5afa9aa0234f
3638,3638,355_b4e7853680_o.jpg,0.1325,0.29625,0.342984,0.506682,Guitar,cac5dcc444e02b16
3639,3639,355_b4e7853680_o.jpg,0.630625,0.769375,0.317372,0.4677060000000001,Guitar,cac5dcc444e02b16
3640,3640,355_c0e6e1e3cc_o.jpg,0.184375,0.41,0.374416,0.900093,Person,2b72fd1dcf319661
3641,3641,356_09e24a5f2e_o.jpg,0.082569,0.237385,0.292969,0.614258,Person,2e0e392e9443ff01
3642,3642,356_09e24a5f2e_o.jpg,0.0,0.791284,0.269531,0.99707,Person,2e0e392e9443ff01
3643,3643,356_09e24a5f2e_o.jpg,0.744266,0.998853,0.623047,0.938477,Person,2e0e392e9443ff01
3644,3644,356_09e24a5f2e_o.jpg,0.799312,0.998853,0.517578,0.706055,Person,2e0e392e9443ff01
3645,3645,356_2a2437c4c3_o.jpg,0.017188,0.565625,0.404687,0.9,Car,a9ce5d11d89d7351
3646,3646,356_2a2437c4c3_o.jpg,0.434375,0.998438,0.434375,0.959375,Car,a9ce5d11d89d7351
3647,3647,356_40a9028c7e_o.jpg,0.099441,0.903911,0.108352,0.902935,Mobile phone,adc70e7aada5a95b
3648,3648,356_d8c4a3926f_o.jpg,0.232073,0.410691,0.230903,0.684028,Person,c3dd176024936e91
3649,3649,357_3fd5e563ba_o.jpg,0.16158,0.998205,0.0,0.925781,Mobile phone,015ebc1e8b5bbb82
3650,3650,357_d76f854dfd_o.jpg,0.060417,0.6625,0.1625,0.998438,Person,326181bc158cd8a3
3651,3651,357_d76f854dfd_o.jpg,0.039583,0.94375,0.520312,0.75625,Guitar,326181bc158cd8a3
3652,3652,358_410d116d5b_o.jpg,0.082353,0.917647,0.355469,0.5976560000000001,Guitar,ce974b12ddceec64
3653,3653,359_363bdd19b1_o.jpg,0.173125,0.725625,0.031389999999999994,0.999253,Person,a2793640ee464fe7
3654,3654,359_363bdd19b1_o.jpg,0.199375,0.905625,0.425262,0.999253,Guitar,a2793640ee464fe7
3655,3655,359_3f7cd682ff_o.jpg,0.0,0.16,0.301667,0.998333,Person,7d450bc0d3b1688f
3656,3656,359_3f7cd682ff_o.jpg,0.35,0.87,0.445,0.998333,Person,7d450bc0d3b1688f
3657,3657,359_3f7cd682ff_o.jpg,0.48625,0.585,0.401667,0.771667,Person,7d450bc0d3b1688f
3658,3658,359_3f7cd682ff_o.jpg,0.75875,0.89625,0.446667,0.708333,Person,7d450bc0d3b1688f
3659,3659,359_3f7cd682ff_o.jpg,0.8475,0.92875,0.47,0.655,Person,7d450bc0d3b1688f
3660,3660,359_3f7cd682ff_o.jpg,0.89875,0.99875,0.488333,0.751667,Person,7d450bc0d3b1688f
3661,3661,359_8298c260f0_o.jpg,0.0,0.015,0.897749,0.999062,Person,8a6cfe8ca2eeb72b
3662,3662,359_8298c260f0_o.jpg,0.218125,0.2975,0.32457800000000003,0.602251,Person,8a6cfe8ca2eeb72b
3663,3663,359_8298c260f0_o.jpg,0.278125,0.34625,0.434334,0.600375,Person,8a6cfe8ca2eeb72b
3664,3664,359_8298c260f0_o.jpg,0.39,0.418125,0.424015,0.645403,Person,8a6cfe8ca2eeb72b
3665,3665,359_8298c260f0_o.jpg,0.410625,0.44625,0.393996,0.516886,Person,8a6cfe8ca2eeb72b
3666,3666,359_8298c260f0_o.jpg,0.5975,0.638125,0.558161,0.635084,Person,8a6cfe8ca2eeb72b
3667,3667,359_8298c260f0_o.jpg,0.615625,0.65125,0.555347,0.638837,Person,8a6cfe8ca2eeb72b
3668,3668,359_8298c260f0_o.jpg,0.686875,0.736875,0.555347,0.765478,Person,8a6cfe8ca2eeb72b
3669,3669,359_8298c260f0_o.jpg,0.715,0.776875,0.551595,0.984991,Person,8a6cfe8ca2eeb72b
3670,3670,359_8298c260f0_o.jpg,0.80375,0.884375,0.5365850000000001,0.976548,Person,8a6cfe8ca2eeb72b
3671,3671,359_8298c260f0_o.jpg,0.9925,0.999375,0.5759850000000001,0.652908,Person,8a6cfe8ca2eeb72b
3672,3672,359_8298c260f0_o.jpg,0.0,0.911875,0.58349,0.999062,Car,8a6cfe8ca2eeb72b
3673,3673,359_a1dd6fba2c_o.jpg,0.33875,0.3825,0.424167,0.684167,Mobile phone,4e1f1ccff8730677
3674,3674,359_a1dd6fba2c_o.jpg,0.37375,0.64625,0.19,0.214167,Mobile phone,4e1f1ccff8730677
3675,3675,359_a1dd6fba2c_o.jpg,0.41375,0.504375,0.414167,0.663333,Mobile phone,4e1f1ccff8730677
3676,3676,359_c4418292fd_o.jpg,0.655625,0.810625,0.33,0.930833,Person,53a04187cc0602ca
3677,3677,359_c4418292fd_o.jpg,0.193125,0.41125,0.29,0.76,Person,53a04187cc0602ca
3678,3678,360_103c7d8674_o.jpg,0.3625,0.535625,0.378333,0.595833,Guitar,68024cf8ccdb887f
3679,3679,360_103c7d8674_o.jpg,0.046875,0.18125,0.343333,0.646667,Person,68024cf8ccdb887f
3680,3680,360_103c7d8674_o.jpg,0.38375,0.52375,0.276667,0.658333,Person,68024cf8ccdb887f
3681,3681,360_103c7d8674_o.jpg,0.790625,0.91875,0.3075,0.636667,Person,68024cf8ccdb887f
3682,3682,360_103c7d8674_o.jpg,0.054375,0.204375,0.430833,0.589167,Guitar,68024cf8ccdb887f
3683,3683,360_103c7d8674_o.jpg,0.79375,0.94875,0.370833,0.601667,Guitar,68024cf8ccdb887f
3684,3684,360_23fc58cc8d_o.jpg,0.095,0.925625,0.321101,0.8919469999999999,Car,3d02dd0be3094fd9
3685,3685,360_4d018ab269_o.jpg,0.215,0.999375,0.268293,0.8705440000000001,Car,bcacdae270de41a7
3686,3686,361_3a4bcca7cc_o.jpg,0.89,0.993125,0.765833,0.895833,Car,fd1570fda4ae104f
3687,3687,361_a317780f2a_o.jpg,0.458333,0.920833,0.34375,0.61875,Guitar,7067f3144e69034b
3688,3688,361_b64921845a_o.jpg,0.428711,0.671875,0.08984400000000001,0.602865,Person,6a4185b5539f638b
3689,3689,361_d16f54d7dd_o.jpg,0.091875,0.981875,0.043333,0.8425,Car,f6bbd6f27a80ea96
3690,3690,362_0063f4de5a_o.jpg,0.042806,0.28775300000000004,0.712202,0.908488,Car,48997532d8dc37df
3691,3691,362_0063f4de5a_o.jpg,0.0,0.154578,0.67374,0.982759,Car,48997532d8dc37df
3692,3692,362_0063f4de5a_o.jpg,0.296076,0.359096,0.7188329999999999,0.7705569999999999,Car,48997532d8dc37df
3693,3693,362_0063f4de5a_o.jpg,0.563615,0.650416,0.710875,0.7917770000000001,Car,48997532d8dc37df
3694,3694,362_0063f4de5a_o.jpg,0.64566,0.686088,0.7188329999999999,0.763926,Car,48997532d8dc37df
3695,3695,362_7369ec0fba_o.jpg,0.286875,0.70625,0.105833,0.965833,Mobile phone,f6130f63652c911c
3696,3696,363_08664e2b6c_o.jpg,0.170312,0.264844,0.4988260000000001,0.666667,Mobile phone,6fd540aa0030b2ad
3697,3697,363_08664e2b6c_o.jpg,0.188281,0.999219,0.0,0.998826,Person,6fd540aa0030b2ad
3698,3698,363_09f216c71b_o.jpg,0.1625,0.8,0.125468,0.912921,Mobile phone,7a9e5bf86417afed
3699,3699,363_832f83b254_o.jpg,0.051875,0.928125,0.365833,0.8025,Car,7a7ec034bd75db20
3700,3700,363_832f83b254_o.jpg,0.169375,0.26,0.325833,0.44,Car,7a7ec034bd75db20
3701,3701,363_832f83b254_o.jpg,0.461875,0.84375,0.3625,0.519167,Car,7a7ec034bd75db20
3702,3702,363_832f83b254_o.jpg,0.475625,0.539375,0.343333,0.393333,Car,7a7ec034bd75db20
3703,3703,363_832f83b254_o.jpg,0.539375,0.591875,0.336667,0.39,Car,7a7ec034bd75db20
3704,3704,363_832f83b254_o.jpg,0.60375,0.825625,0.351667,0.425833,Car,7a7ec034bd75db20
3705,3705,363_832f83b254_o.jpg,0.7625,0.890625,0.338333,0.415833,Car,7a7ec034bd75db20
3706,3706,363_832f83b254_o.jpg,0.8825,0.999375,0.359167,0.45,Car,7a7ec034bd75db20
3707,3707,363_832f83b254_o.jpg,0.899375,0.999375,0.348333,0.475833,Car,7a7ec034bd75db20
3708,3708,363_832f83b254_o.jpg,0.91375,0.999375,0.348333,0.395,Car,7a7ec034bd75db20
3709,3709,363_832f83b254_o.jpg,0.915,0.999375,0.430833,0.565833,Car,7a7ec034bd75db20
3710,3710,364_6433ca04bd_o.jpg,0.16625,0.8075,0.500938,0.768293,Mobile phone,c0d0b2b1f120efd2
3711,3711,364_6fca971d17_o.jpg,0.197917,0.79375,0.190625,0.676562,Person,11b7fadc88525894
3712,3712,364_94220a0c54_o.jpg,0.331875,0.663125,0.273333,0.954444,Mobile phone,ca3fc160e112ebd6
3713,3713,364_a5e4db4446_o.jpg,0.353906,0.428125,0.194253,0.264368,Car,9ce8213cf5241230
3714,3714,364_a5e4db4446_o.jpg,0.570312,0.947656,0.386207,0.795402,Car,9ce8213cf5241230
3715,3715,364_a5e4db4446_o.jpg,0.786719,0.999219,0.135632,0.78046,Car,9ce8213cf5241230
3716,3716,364_a94ff21fd9_o.jpg,0.135625,0.2825,0.85272,0.999062,Mobile phone,fa2f106d574b75c0
3717,3717,364_fa99e74bc2_o.jpg,0.454375,0.585,0.496248,0.771107,Guitar,761e82804918b030
3718,3718,365_291b44d698_o.jpg,0.07375,0.34125,0.394934,0.8236399999999999,Person,73ec886e8d2e4fb9
3719,3719,365_291b44d698_o.jpg,0.42375,0.444375,0.076923,0.113508,Person,73ec886e8d2e4fb9
3720,3720,365_291b44d698_o.jpg,0.465,0.62375,0.318949,0.630394,Person,73ec886e8d2e4fb9
3721,3721,365_291b44d698_o.jpg,0.05875,0.36375,0.507505,0.771107,Guitar,73ec886e8d2e4fb9
3722,3722,365_6c849b404c_o.jpg,0.66,0.838333,0.235,0.54,Mobile phone,904a828416bb3830
3723,3723,365_780cd26106_o.jpg,0.21125,0.61,0.166979,1.0,Person,840b4c5382f11199
3724,3724,365_780cd26106_o.jpg,0.87625,0.993125,0.810507,0.967167,Guitar,840b4c5382f11199
3725,3725,365_9c920c067c_o.jpg,0.051875,0.9,0.16833299999999998,0.7975,Mobile phone,8aab406535c8851d
3726,3726,366_11aa661476_o.jpg,0.069375,0.113125,0.370337,0.750682,Person,002f269e98e55152
3727,3727,366_11aa661476_o.jpg,0.1,0.14875,0.387625,0.715196,Person,002f269e98e55152
3728,3728,366_11aa661476_o.jpg,0.14125,0.174375,0.413103,0.542311,Person,002f269e98e55152
3729,3729,366_11aa661476_o.jpg,0.163125,0.1875,0.404004,0.521383,Person,002f269e98e55152
3730,3730,366_11aa661476_o.jpg,0.174375,0.20125,0.411283,0.536852,Person,002f269e98e55152
3731,3731,366_11aa661476_o.jpg,0.205625,0.224375,0.411283,0.5068239999999999,Person,002f269e98e55152
3732,3732,366_11aa661476_o.jpg,0.35125,0.423125,0.382166,0.682439,Person,002f269e98e55152
3733,3733,366_11aa661476_o.jpg,0.360625,0.425625,0.411283,0.7097359999999999,Person,002f269e98e55152
3734,3734,366_11aa661476_o.jpg,0.424375,0.6125,0.379436,0.6760689999999999,Person,002f269e98e55152
3735,3735,366_11aa661476_o.jpg,0.428125,0.518125,0.409463,0.7570520000000001,Person,002f269e98e55152
3736,3736,366_11aa661476_o.jpg,0.530625,0.620625,0.387625,0.78071,Person,002f269e98e55152
3737,3737,366_11aa661476_o.jpg,0.60125,0.6575,0.402184,0.760692,Person,002f269e98e55152
3738,3738,366_11aa661476_o.jpg,0.784375,0.935625,0.191083,0.687898,Mobile phone,002f269e98e55152
3739,3739,366_39c2b504b4_o.jpg,0.091172,0.981187,0.336548,0.92864,Guitar,96e30a92400a7f50
3740,3740,366_be2308395b_o.jpg,0.049167,0.8375,0.070625,0.999375,Person,4fb911494c309f58
3741,3741,366_be2308395b_o.jpg,0.034167,0.999167,0.436875,0.999375,Guitar,4fb911494c309f58
3742,3742,366_cfd0750344_o.jpg,0.0,0.266417,0.414375,0.653125,Car,d2a1e7846a4e1ba1
3743,3743,368_00ca815236_o.jpg,0.0,0.40625,0.0,0.384167,Person,b382b799fabeea15
3744,3744,368_00ca815236_o.jpg,0.255,0.771875,0.0,0.385833,Person,b382b799fabeea15
3745,3745,368_00ca815236_o.jpg,0.4125,0.501875,0.06083300000000001,0.25666700000000003,Person,b382b799fabeea15
3746,3746,368_35ba375949_o.jpg,0.1575,0.203125,0.220833,0.289167,Person,dd411e9780b68405
3747,3747,368_35ba375949_o.jpg,0.195,0.243125,0.763333,0.915833,Person,dd411e9780b68405
3748,3748,368_7338004047_o.jpg,0.0,0.149375,0.729263,0.889401,Person,cb05f840fb349caa
3749,3749,368_7338004047_o.jpg,0.0,0.413125,0.057604,0.520737,Person,cb05f840fb349caa
3750,3750,368_7338004047_o.jpg,0.000625,0.33875,0.21659,0.997696,Person,cb05f840fb349caa
3751,3751,368_7338004047_o.jpg,0.146875,0.414375,0.256912,0.965438,Person,cb05f840fb349caa
3752,3752,368_7338004047_o.jpg,0.396875,0.455625,0.117512,0.322581,Person,cb05f840fb349caa
3753,3753,368_7338004047_o.jpg,0.42375,0.506875,0.147465,0.353687,Person,cb05f840fb349caa
3754,3754,368_7338004047_o.jpg,0.42375,0.525,0.197005,0.679724,Person,cb05f840fb349caa
3755,3755,368_7338004047_o.jpg,0.48375,0.609375,0.15553,0.662442,Person,cb05f840fb349caa
3756,3756,368_7338004047_o.jpg,0.59,0.670625,0.102535,0.376728,Person,cb05f840fb349caa
3757,3757,368_7338004047_o.jpg,0.614375,0.8475,0.167051,0.81682,Person,cb05f840fb349caa
3758,3758,368_7338004047_o.jpg,0.6475,0.710625,0.10023,0.282258,Person,cb05f840fb349caa
3759,3759,368_7338004047_o.jpg,0.6925,0.78875,0.079493,0.388249,Person,cb05f840fb349caa
3760,3760,368_7338004047_o.jpg,0.765625,0.999375,0.048387,0.43318,Person,cb05f840fb349caa
3761,3761,368_7338004047_o.jpg,0.823125,0.999375,0.13133599999999998,0.457373,Person,cb05f840fb349caa
3762,3762,369_157b6138fe_o.jpg,0.037072,0.485741,0.465625,0.650625,Mobile phone,3bb74dbb36079510
3763,3763,369_157b6138fe_o.jpg,0.212928,0.491445,0.048125,0.3625,Mobile phone,3bb74dbb36079510
3764,3764,369_3f2386d06b_o.jpg,0.160625,0.72125,0.2625,0.656667,Car,e60c21e370379ea1
3765,3765,369_406084c958_o.jpg,0.403906,0.560156,0.134818,0.82415,Person,def43003a9bd0b29
3766,3766,369_406084c958_o.jpg,0.121875,0.225781,0.458382,0.860492,Guitar,def43003a9bd0b29
3767,3767,369_406084c958_o.jpg,0.221875,0.284375,0.772567,0.846424,Person,def43003a9bd0b29
3768,3768,369_406084c958_o.jpg,0.365625,0.414062,0.339977,0.6471279999999999,Person,def43003a9bd0b29
3769,3769,369_406084c958_o.jpg,0.425781,0.461719,0.765533,0.864009,Person,def43003a9bd0b29
3770,3770,369_406084c958_o.jpg,0.776563,0.832031,0.350528,0.621336,Person,def43003a9bd0b29
3771,3771,369_406084c958_o.jpg,0.7929689999999999,0.871875,0.759672,0.846424,Person,def43003a9bd0b29
3772,3772,369_406084c958_o.jpg,0.628125,0.725,0.418523,0.8804219999999999,Guitar,def43003a9bd0b29
3773,3773,369_406084c958_o.jpg,0.71875,0.754687,0.300117,0.7092609999999999,Guitar,def43003a9bd0b29
3774,3774,369_406084c958_o.jpg,0.753125,0.796875,0.379836,0.770223,Guitar,def43003a9bd0b29
3775,3775,369_406084c958_o.jpg,0.8328120000000001,0.927344,0.415006,0.903869,Guitar,def43003a9bd0b29
3776,3776,369_5125325589_o.jpg,0.025941,0.899582,0.0,0.99,Person,9fb2c3cee6c7a2a9
3777,3777,369_68ec8d58db_o.jpg,0.491875,0.965,0.022514,0.987805,Person,bc0ec894a75ca3b8
3778,3778,369_68ec8d58db_o.jpg,0.911875,0.999375,0.212946,0.999062,Person,bc0ec894a75ca3b8
3779,3779,369_abfd553597_o.jpg,0.037109,0.072266,0.661786,0.708638,Car,57e4c8c60088a958
3780,3780,369_abfd553597_o.jpg,0.075195,0.12207,0.661786,0.714495,Car,57e4c8c60088a958
3781,3781,369_abfd553597_o.jpg,0.155273,0.204102,0.677892,0.727672,Car,57e4c8c60088a958
3782,3782,369_abfd553597_o.jpg,0.337891,0.397461,0.6573939999999999,0.749634,Car,57e4c8c60088a958
3783,3783,369_abfd553597_o.jpg,0.419922,0.480469,0.693997,0.764275,Car,57e4c8c60088a958
3784,3784,369_abfd553597_o.jpg,0.524414,0.595703,0.688141,0.775988,Car,57e4c8c60088a958
3785,3785,369_abfd553597_o.jpg,0.8066409999999999,0.960938,0.6837479999999999,0.811127,Car,57e4c8c60088a958
3786,3786,370_1a5c9e3398_o.jpg,0.0,0.373313,0.888,0.9990000000000001,Guitar,3a8c0515eebcdc77
3787,3787,370_26a263f2cb_o.jpg,0.728125,0.873125,0.022514,0.445591,Mobile phone,0e0116bb736d20b2
3788,3788,370_26a263f2cb_o.jpg,0.83375,0.9325,0.093809,0.43152,Mobile phone,0e0116bb736d20b2
3789,3789,370_5e4f5ed93c_o.jpg,0.182,0.39799999999999996,0.586436,0.93617,Person,66745d8411ae98c9
3790,3790,370_5e4f5ed93c_o.jpg,0.042,0.196,0.577128,0.75,Person,66745d8411ae98c9
3791,3791,370_5e4f5ed93c_o.jpg,0.51,0.7659999999999999,0.597074,0.906915,Person,66745d8411ae98c9
3792,3792,370_63a780ba09_o.jpg,0.4775,0.780625,0.6425,0.801667,Car,cdca720082477610
3793,3793,370_63a780ba09_o.jpg,0.0,0.04375,0.7425,0.836667,Car,cdca720082477610
3794,3794,370_63a780ba09_o.jpg,0.04625,0.146875,0.728333,0.823333,Car,cdca720082477610
3795,3795,370_733282d27b_o.jpg,0.23,0.995625,0.044381,1.0,Car,912f1bd4a7279627
3796,3796,370_e28e5ae7af_o.jpg,0.003125,0.0225,0.13,0.186667,Car,03d8d42e95ed9c50
3797,3797,370_e28e5ae7af_o.jpg,0.039375,0.929375,0.160833,0.905,Car,03d8d42e95ed9c50
3798,3798,370_e28e5ae7af_o.jpg,0.158125,0.615,0.095,0.388333,Car,03d8d42e95ed9c50
3799,3799,370_e28e5ae7af_o.jpg,0.699375,0.8725,0.109167,0.238333,Car,03d8d42e95ed9c50
3800,3800,370_e28e5ae7af_o.jpg,0.845,0.99625,0.126667,0.245,Car,03d8d42e95ed9c50
3801,3801,370_e9bd15c243_o.jpg,0.37375,0.795,0.341667,0.601667,Car,7d03d2c2ae766d8c
3802,3802,370_e9bd15c243_o.jpg,0.79875,0.980625,0.54,0.635833,Car,7d03d2c2ae766d8c
3803,3803,372_03e6ab8817_o.jpg,0.2425,0.57125,0.405833,0.695,Guitar,faad3cbb95578e4f
3804,3804,372_03e6ab8817_o.jpg,0.0,0.04,0.438333,0.5875,Person,faad3cbb95578e4f
